"subdistrictid","subdistrictcityid","subdistrictname","createdby","createddate","updatedby","updateddate","isactive"
357802,3578,Wonocolo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357803,3578,Rungkut,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357804,3578,Wonokromo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357805,3578,Tegalsari,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357806,3578,Sawahan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357807,3578,Genteng,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357808,3578,Gubeng,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357809,3578,Sukolilo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357810,3578,Tambaksari,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357811,3578,Simokerto,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357812,3578,Pabean Cantian,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357813,3578,Bubutan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357814,3578,Tandes,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357815,3578,Krembangan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357816,3578,Semampir,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357817,3578,Kenjeran,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357818,3578,Lakarsantri,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357819,3578,Benowo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357820,3578,Wiyung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357821,3578,Dukuh Pakis,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357822,3578,Gayungan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357823,3578,Jambangan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357824,3578,Tenggilis Mejoyo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357825,3578,Gunung Anyar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357826,3578,Mulyorejo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357827,3578,Sukomanunggal,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357828,3578,Asem Rowo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357829,3578,Bulak,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357830,3578,Pakal,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357831,3578,Sambikerep,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357901,3579,Batu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357902,3579,Bumiaji,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
357903,3579,Junrejo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360101,3601,Sumur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360102,3601,Cimanggu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360103,3601,Cibaliung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360104,3601,Cikeusik,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360105,3601,Cigeulis,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360106,3601,Panimbang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360107,3601,Angsana,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360108,3601,Munjul,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360109,3601,Pagelaran,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360110,3601,Bojong,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360111,3601,Picung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360112,3601,Labuan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360113,3601,Menes,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360114,3601,Saketi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360115,3601,Cipeucang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360116,3601,Jiput,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360117,3601,Mandalawangi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360118,3601,Cimanuk,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360119,3601,Kaduhejo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360120,3601,Banjar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360121,3601,Pandeglang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360122,3601,Cadasari,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360123,3601,Cisata,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360124,3601,Patia,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360125,3601,Karang Tanjung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360126,3601,Cikedal,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360127,3601,Cibitung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360128,3601,Carita,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360129,3601,Sukaresmi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360130,3601,Mekarjaya,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360131,3601,Sindangresmi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360132,3601,Pulosari,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360133,3601,Koroncong,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360134,3601,Majasari,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360135,3601,Sobang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360201,3602,Malingping,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360202,3602,Panggarangan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360203,3602,Bayah,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360204,3602,Cipanas,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360205,3602,Muncang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360206,3602,Leuwidamar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360207,3602,Bojongmanik,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360208,3602,Gunungkencana,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360209,3602,Banjarsari,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360210,3602,Cileles,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360211,3602,Cimarga,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360212,3602,Sajira,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360213,3602,Maja,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360214,3602,Rangkasbitung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360215,3602,Warunggunung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360216,3602,Cijaku,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360217,3602,Cikulur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360218,3602,Cibadak,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360219,3602,Cibeber,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360220,3602,Cilograng,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360221,3602,Wanasalam,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360222,3602,Sobang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360223,3602,Curug bitung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360224,3602,Kalanganyar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360225,3602,Lebakgedong,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360226,3602,Cihara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360227,3602,Cirinten,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360228,3602,Cigemlong,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360301,3603,Balaraja,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360302,3603,Jayanti,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360303,3603,Tigaraksa,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360304,3603,Jambe,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360305,3603,Cisoka,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360306,3603,Kresek,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360307,3603,Kronjo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360308,3603,Mauk,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360309,3603,Kemiri,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360310,3603,Sukadiri,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360311,3603,Rajeg,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360312,3603,Pasar Kemis,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360313,3603,Teluknaga,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360314,3603,Kosambi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360315,3603,Pakuhaji,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360316,3603,Sepatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360317,3603,Curug,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360318,3603,Cikupa,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360319,3603,Panongan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360320,3603,Legok,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360322,3603,Pagedangan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360323,3603,Cisauk,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360327,3603,Sukamulya,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360328,3603,Kelapa Dua,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360329,3603,Sindang Jaya,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360330,3603,Sepatan Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360331,3603,Solear,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360332,3603,Gunung Kaler,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360333,3603,Mekar Baru,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360405,3604,Kramatwatu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360406,3604,Waringinkurung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360407,3604,Bojonegara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360408,3604,Pulo Ampel,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360409,3604,Ciruas,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360411,3604,Kragilan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360412,3604,Pontang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360413,3604,Tirtayasa,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360414,3604,Tanara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360415,3604,Cikande,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360416,3604,Kibin,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360417,3604,Carenang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360418,3604,Binuang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360419,3604,Petir,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360420,3604,Tunjung Teja,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360422,3604,Baros,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360423,3604,Cikeusal,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360424,3604,Pamarayan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360425,3604,Kopo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360426,3604,Jawilan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360427,3604,Ciomas,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360428,3604,Pabuaran,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360429,3604,Padarincang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360430,3604,Anyar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360431,3604,Cinangka,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360432,3604,Mancak,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360433,3604,Gunung Sari,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360434,3604,Bandung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
360435,3604,Lebak Wangi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367101,3671,Tangerang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367102,3671,Jatiuwung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367103,3671,Batuceper,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367104,3671,Benda,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367105,3671,Cipondoh,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367106,3671,Ciledug,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367107,3671,Karawaci,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367108,3671,Periuk,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367109,3671,Cibodas,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367110,3671,Neglasari,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367111,3671,Pinang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367112,3671,Karang Tengah,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367113,3671,Larangan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367201,3672,Cibeber,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367202,3672,Cilegon,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367203,3672,Pulomerak,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367204,3672,Ciwandan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367205,3672,Jombang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367206,3672,Gerogol,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367207,3672,Purwakarta,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367208,3672,Citangkil,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367301,3673,Serang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367302,3673,Kasemen,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367303,3673,Walantaka,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367304,3673,Curug,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367305,3673,Cipocok Jaya,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367306,3673,Taktakan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367401,3674,Serpong,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367402,3674,Serpong Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367403,3674,Pondok Aren,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367404,3674,Ciputat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367405,3674,Ciputat Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367406,3674,Pamulang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
367407,3674,Setu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510101,5101,Negara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510102,5101,Mendoyo,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510103,5101,Pekutatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510104,5101,Melaya,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510105,5101,Jembrana,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510201,5102,Selemadeg,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510202,5102,Salamadeg Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510203,5102,Salemadeg Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510204,5102,Kerambitan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510205,5102,Tabanan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510206,5102,Kediri,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510207,5102,Marga,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510208,5102,Penebel,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510209,5102,Baturiti,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510210,5102,Pupuan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510301,5103,Kuta,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510302,5103,Mengwi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510303,5103,Abiansemal,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510304,5103,Petang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510305,5103,Kuta Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510306,5103,Kuta Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510401,5104,Sukawati,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510402,5104,Blahbatuh,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510403,5104,Gianyar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510404,5104,Tampaksiring,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510405,5104,Ubud,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510406,5104,Tegallalang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510407,5104,Payangan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510501,5105,Nusa Penida,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510502,5105,Banjarangkan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510503,5105,Klungkung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510504,5105,Dawan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510601,5106,Susut,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510602,5106,Bangli,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510603,5106,Tembuku,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510604,5106,Kintamani,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510701,5107,Rendang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510702,5107,Sidemen,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510703,5107,Manggis,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510704,5107,Karangasem,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510705,5107,Abang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510706,5107,Bebandem,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510707,5107,Selat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510708,5107,Kubu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510801,5108,Gerokgak,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510802,5108,Seririt,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510803,5108,Busungbiu,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510804,5108,Banjar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510805,5108,Sukasada,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510806,5108,Buleleng,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510807,5108,Sawan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510808,5108,Kubutambahan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
510809,5108,Tejakula,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
517101,5171,Denpasar Selatan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
517102,5171,Denpasar Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
517103,5171,Denpasar Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
517104,5171,Denpasar Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520101,5201,Gerung,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520102,5201,Kediri,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520103,5201,Narmada,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520107,5201,Sekotong,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520108,5201,Labuapi,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520109,5201,Gunungsari,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520112,5201,Lingsar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520113,5201,Lembar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520114,5201,Batu Layar,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520115,5201,Kuripan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520201,5202,Praya,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520202,5202,Jonggat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520203,5202,Batukliang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520204,5202,Pujut,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520205,5202,Praya Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520206,5202,Praya Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520207,5202,Janapria,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520208,5202,Pringgarata,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520209,5202,Kopang,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520210,5202,Praya Tengah,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520211,5202,Praya Barat Daya,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520212,5202,Batukliang Utara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520301,5203,Keruak,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520302,5203,Sakra,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520303,5203,Terara,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520304,5203,Sikur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520305,5203,Masbagik,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520306,5203,Sukamulia,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520307,5203,Selong,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520308,5203,Pringgabaya,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520309,5203,Aikmel,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520310,5203,Sambelia,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520311,5203,Montong Gading,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520312,5203,Pringgasela,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520313,5203,Suralaga,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520314,5203,Wanasaba,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520315,5203,Sembalun,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520316,5203,Suwela,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520317,5203,Labuhan Haji,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520318,5203,Sakra Timur,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520319,5203,Sakra Barat,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520320,5203,Jerowaru,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520321,5203,Lenek,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520402,5204,Lunyuk,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520405,5204,Alas,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520406,5204,Utan,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
520407,5204,Batu Lanteh,"1","2022-05-19 08:08:01","1","2022-05-19 08:08:01",1
